choice,pagesubmit,clickcount,prob50,prob48,prob30,prob14,prob12,prob10,prob0,expect,complex,seenfirst,seensecond,alt1,alt2,alt3,alt4,alt5,gender1,age1,age2,age3,age4,education2,education3,education4,education5,ethnicity1,marital_status1,income2,income3,income4,income5,income6,income11,employment1,costop
0,30.052,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,5
0,12.122,2,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,5
4,5.0809999,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,5
0,19.038,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,5
0,3.825,2,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,5
0,13.436,2,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,5
4,2.178,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,5
4,80.619003,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,5
0,8.7869997,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5
4,38.493,6,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,5
4,16.775,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,5
4,25.615,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,5
0,5.4629998,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,5
0,1.0470001,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,5
4,15.523,2,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5
0,9.7469997,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5
0,6.3590002,2,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,5
0,9.5030003,2,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,5
4,66.058998,4,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,5
4,8.7309999,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,5
0,2.303,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,5
0,10.712,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,5
0,18.065001,2,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,5
4,26.386,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,5
4,31.737,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,5
4,59.945999,5,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5
4,3.8540001,2,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,5
0,4.4190001,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,5
4,22.65,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,5
0,18.771,8,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,5
0,7.1950002,3,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,5
0,9.4060001,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,5
4,40.055,2,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,5
0,12.442,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,5
0,3.832,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,5
0,2.382,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,5
0,6.3390002,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,5
4,43.084,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,5
4,24.172001,2,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,5
0,9.5430002,3,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,5
4,16.132,2,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,5
4,8.5799999,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
4,3.289,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,5
0,3.7539999,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,5
0,2.3380001,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,5
4,14.443,2,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5
0,47.574001,2,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5
4,5.0050001,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5
0,4.4710002,2,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,5
0,5.2179999,2,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,5
4,65.286003,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,5
0,13.136,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,5
4,55.070999,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,5
4,31.007,12,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5
4,5.599,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,5
0,16.882999,2,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,5
0,22.715,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,5
0,12.737,2,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,5
4,70.564003,5,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,5
4,5.381,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,5
0,84.815002,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,5
0,11.534,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5
4,34.394001,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,5
4,26.605,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,5
0,7.5229998,4,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,5
0,2.273,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,5
4,8.9230003,6,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,5
0,9.0439997,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,5
0,12.864,8,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,5
0,13.399,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,5
0,4.138,2,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,5
4,53.674,2,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5
0,4.5469999,3,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,5
0,16.804001,3,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,5
0,3.398,2,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,5
4,1.5140001,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,5
0,1.479,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,5
0,4.5040002,3,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,5
4,40.759998,2,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,5
4,1.413,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,5
0,1.869,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,5
4,46.549,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,5
4,43.040001,2,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,5
4,5.27,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,5
0,13.652,2,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,5
4,25.974001,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,5
0,31.091,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,5
4,3.724,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,5
4,20.237,2,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,5
0,2.454,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,5
0,14.902,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5
4,3.3210001,2,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,5
0,21.853001,3,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5
4,14.253,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,5
0,28.051001,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,5
4,22.018999,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,5
0,17.361,2,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,5
4,7.1079998,2,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,5
4,10.026,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,5
4,20.413,2,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,5
4,32.882999,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5
4,35.784,2,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,5
4,4.5900002,2,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,5
0,18.743,2,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5
4,2.7449999,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5
4,31.162001,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5
0,17.507999,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,5
4,4.796,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,5
0,28.516001,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,5
4,2.7739999,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,5
0,18.861,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5
4,27.787001,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,5
4,57.973,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,5
4,11.723,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,5
4,1.473,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,5
0,14.577,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,5
0,5.118,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,5
4,48.146,4,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,5
0,6.7360001,2,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,3
4,13.611,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,3
0,11.846,2,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,3
4,11.514,2,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3
4,6.1440001,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
4,6.829,2,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3
0,10.405,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,3
0,10.643,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,3
0,11.455,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3
4,15.881,2,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,3
0,5.9219999,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,3
4,3.2950001,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,3
0,22.128,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3
4,23.865999,2,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3
0,12.473,4,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,3
0,7.744,3,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
0,.74000001,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,3
4,2.145,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,3
0,9.7340002,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,3
0,22.49,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,3
4,6.3520002,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,3
0,8.5179996,2,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,3
4,1.091,2,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,3
0,16.952999,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,3
0,17.358999,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,3
4,14.791,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
0,6.9520001,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,3
4,16.436001,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,3
0,10.185,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
4,19.028,2,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,3
0,1.811,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,3
4,2.4330001,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3
4,30.135,2,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,3
0,7.8850002,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3
4,18.752001,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
0,34.171001,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3
0,2.132,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3
4,12.863,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,3
0,20.889,2,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,3
4,21.858999,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,3
4,4.6009998,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,0,1,1000,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3
0,19.457001,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,3
0,2.477,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,0,1,1000,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3
